date,name,amount,level
"2024-03-09 20:19:24.899184",Angie,0,962
"2024-03-11 21:12:24.267798",Angie,0,962
"2024-02-02 00:13:43.744761",Annora,0,228
"2024-02-01 13:41:47.530199",Annora,0,228
"2024-02-03 00:11:53.304055",Annora,0,228
"2024-02-04 00:11:57.281233",Annora,0,228
"2024-02-05 00:11:54.161304",Annora,0,228
"2024-02-06 00:11:53.874186",Annora,0,228
"2024-02-07 22:40:49.672654",Annora,0,228
"2024-02-08 00:11:54.985712",Annora,0,228
"2024-02-02 00:13:59.437592",Arua,0,945
"2024-02-01 13:41:55.753978",Arua,0,945
"2024-02-03 00:12:01.119066",Arua,0,945
"2024-02-04 00:12:09.245244",Arua,0,945
"2024-02-05 00:12:02.285080",Arua,0,945
"2024-02-06 00:12:08.005970",Arua,0,945
"2024-02-07 22:40:57.583593",Arua,0,945
"2024-02-08 00:12:04.128412",Arua,0,945
"2024-02-09 21:45:09.446088",Arua,0,945
"2024-02-10 00:12:14.980241",Arua,0,945
"2024-02-11 00:12:13.895861",Arua,0,945
"2024-02-12 00:12:15.020055",Arua,0,945
"2024-02-14 21:52:22.624266",Arua,0,945
"2024-02-15 10:30:34.755181",Arua,0,945
"2024-02-13 10:52:29.199206",Arua,0,945
"2024-02-16 00:12:23.958856",Arua,0,945
"2024-02-17 00:12:21.403322",Arua,0,945
"2024-02-18 00:12:33.739628",Arua,0,945
"2024-02-20 14:28:08.544909",Arua,0,945
"2024-02-19 14:50:01.855550",Arua,0,945
"2024-02-21 00:11:09.664160",Arua,0,945
"2024-02-22 00:11:11.238603",Arua,0,945
"2024-02-23 00:11:09.166056",Arua,0,945
"2024-02-24 00:11:09.766993",Arua,0,945
"2024-02-25 00:11:10.849810",Arua,0,945
"2024-02-26 00:11:10.841131",Arua,0,945
"2024-02-27 00:11:10.864888",Arua,0,945
"2024-02-28 00:11:07.963403",Arua,0,945
"2024-02-29 00:11:10.967490",Arua,0,945
"2024-03-01 00:11:10.941529",Arua,0,945
"2024-03-02 00:11:09.943199",Arua,0,945
"2024-03-03 00:11:11.866104",Arua,0,945
"2024-03-04 00:11:10.265713",Arua,0,945
"2024-03-05 00:11:10.241332",Arua,0,945
"2024-03-06 00:11:09.743759",Arua,0,945
"2024-03-07 00:11:11.265048",Arua,0,945
"2024-03-08 00:11:12.264619",Arua,0,945
"2024-03-10 20:01:01.092826",Arua,0,945
"2024-03-09 20:20:23.990951",Arua,0,945
"2024-03-11 21:13:24.092730",Arua,0,945
"2024-02-02 00:14:22.926291","Au Revoir",0,910
"2024-02-01 13:42:07.790674","Au Revoir",0,910
"2024-02-03 00:12:18.473416","Au Revoir",0,910
"2024-02-04 00:12:26.672308","Au Revoir",0,910
"2024-02-05 00:12:19.309711","Au Revoir",0,910
"2024-02-06 00:12:25.208925","Au Revoir",0,910
"2024-02-07 22:41:11.740885","Au Revoir",0,910
"2024-02-08 00:12:21.529480","Au Revoir",0,910
"2024-02-09 21:45:27.390256","Au Revoir",0,910
"2024-02-10 00:12:30.321673","Au Revoir",0,910
"2024-02-11 00:12:29.492299","Au Revoir",0,910
"2024-02-12 00:12:30.383428","Au Revoir",0,910
"2024-02-14 21:52:35.078148","Au Revoir",0,910
"2024-02-15 10:30:48.380432","Au Revoir",0,910
"2024-02-13 10:52:38.701418","Au Revoir",0,910
"2024-02-16 00:12:35.984782","Au Revoir",0,910
"2024-02-17 00:12:34.649878","Au Revoir",0,910
"2024-02-18 00:12:45.461630","Au Revoir",0,910
"2024-02-20 14:28:15.897306","Au Revoir",0,910
"2024-02-19 14:50:09.272862","Au Revoir",0,910
"2024-02-21 00:11:17.164562","Au Revoir",0,910
"2024-02-22 00:11:18.763921","Au Revoir",0,910
"2024-02-23 00:11:16.666019","Au Revoir",0,910
"2024-02-24 00:11:17.266057","Au Revoir",0,910
"2024-02-25 00:11:18.364197","Au Revoir",0,910
"2024-02-26 00:11:18.342772","Au Revoir",0,910
"2024-02-27 00:11:18.866886","Au Revoir",0,910
"2024-02-28 00:11:15.365230","Au Revoir",0,910
"2024-02-29 00:11:18.364442","Au Revoir",0,910
"2024-03-01 00:11:18.457852","Au Revoir",0,910
"2024-03-02 00:11:17.467877","Au Revoir",0,910
"2024-03-03 00:11:19.366446","Au Revoir",0,910
"2024-03-04 00:11:17.768491","Au Revoir",0,910
"2024-03-05 00:11:17.767696","Au Revoir",0,910
"2024-03-06 00:11:17.266938","Au Revoir",0,910
"2024-03-07 00:11:18.767100","Au Revoir",0,910
"2024-03-08 00:11:19.772823","Au Revoir",0,910
"2024-03-10 20:01:08.596575","Au Revoir",0,910
"2024-03-09 20:20:31.483147","Au Revoir",0,910
"2024-03-11 21:13:31.597268","Au Revoir",0,910
"2024-02-02 00:14:35.426127",Avallach,0,619
"2024-02-01 13:42:18.742867",Avallach,0,619
"2024-02-03 00:12:26.869688",Avallach,0,619
"2024-02-04 00:12:32.804871",Avallach,0,619
"2024-02-05 00:12:27.676357",Avallach,0,619
"2024-02-06 00:12:32.065891",Avallach,0,619
"2024-02-07 22:41:21.949507",Avallach,0,619
"2024-02-08 00:12:29.103903",Avallach,0,619
"2024-02-09 21:45:33.328119",Avallach,0,619
"2024-02-10 00:12:37.511223",Avallach,0,619
"2024-02-11 00:12:36.899815",Avallach,0,619
"2024-02-12 00:12:37.497525",Avallach,0,619
"2024-02-14 21:52:41.721516",Avallach,0,619
"2024-02-15 10:30:54.426499",Avallach,0,619
"2024-02-13 10:52:45.189450",Avallach,0,619
"2024-02-16 00:12:41.968435",Avallach,0,619
"2024-02-17 00:12:42.080998",Avallach,0,619
"2024-02-18 00:12:52.049027",Avallach,0,619
"2024-02-20 14:28:24.141764",Avallach,0,619
"2024-02-19 14:50:16.400154",Avallach,0,619
"2024-02-21 00:11:24.350109",Avallach,0,619
"2024-02-22 00:11:25.942807",Avallach,0,619
"2024-02-23 00:11:23.841263",Avallach,0,619
"2024-02-24 00:11:25.842834",Avallach,0,619
"2024-02-25 00:11:25.541971",Avallach,0,619
"2024-02-26 00:11:25.544107",Avallach,0,619
"2024-02-27 00:11:26.672347",Avallach,0,619
"2024-02-28 00:11:22.542454",Avallach,0,619
"2024-02-29 00:11:25.943548",Avallach,0,619
"2024-03-01 00:11:25.641447",Avallach,0,619
"2024-03-02 00:11:24.644094",Avallach,0,619
"2024-03-03 00:11:26.542032",Avallach,0,619
"2024-03-04 00:11:24.944990",Avallach,0,619
"2024-03-05 00:11:24.941769",Avallach,0,619
"2024-03-06 00:11:24.444107",Avallach,0,619
"2024-03-07 00:11:25.945489",Avallach,0,619
"2024-03-08 00:11:27.035363",Avallach,0,619
"2024-03-10 20:01:15.799373",Avallach,0,619
"2024-03-09 20:20:38.676656",Avallach,0,619
"2024-03-11 21:13:38.899958",Avallach,0,619
"2024-03-01 00:11:32.867830","Boldin Surtado",13399957,855
"2024-03-02 00:11:31.868918","Boldin Surtado",0,855
"2024-03-03 00:11:33.769615","Boldin Surtado",555062,855
"2024-03-04 00:11:32.169766","Boldin Surtado",0,855
"2024-03-05 00:11:32.167016","Boldin Surtado",44752557,857
"2024-03-06 00:11:31.666117","Boldin Surtado",36340525,858
"2024-03-07 00:11:33.166761","Boldin Surtado",148779883,862
"2024-03-08 00:11:34.269935","Boldin Surtado",35483570,863
"2024-03-10 20:01:23.175246","Boldin Surtado",0,864
"2024-03-09 20:20:46.068943","Boldin Surtado",1150182,864
"2024-03-11 21:13:46.294384","Boldin Surtado",68394076,864
"2024-02-02 00:14:50.510776",Btkiing,0,745
"2024-02-01 13:42:29.753894",Btkiing,0,745
"2024-02-03 00:12:34.634534",Btkiing,0,745
"2024-02-04 00:12:40.061156",Btkiing,0,745
"2024-02-05 00:12:34.718219",Btkiing,0,745
"2024-02-06 00:12:39.324983",Btkiing,0,745
"2024-02-07 22:41:30.877504",Btkiing,0,745
"2024-02-08 00:12:36.469008",Btkiing,0,745
"2024-02-09 21:45:42.122166",Btkiing,0,745
"2024-02-10 00:12:45.437914",Btkiing,0,745
"2024-02-11 00:12:44.958126",Btkiing,0,745
"2024-02-12 00:12:45.372187",Btkiing,0,745
"2024-02-14 21:52:49.661952",Btkiing,0,745
"2024-02-15 10:31:04.400087",Btkiing,92546,745
"2024-02-13 10:52:52.872615",Btkiing,0,745
"2024-02-16 00:12:50.380750",Btkiing,0,745
"2024-02-17 00:12:50.632850",Btkiing,86886,745
"2024-02-18 00:13:00.580573",Btkiing,0,745
"2024-02-20 14:28:31.256449",Btkiing,0,745
"2024-02-19 14:50:23.578984",Btkiing,0,745
"2024-02-21 00:11:31.560642",Btkiing,0,745
"2024-02-22 00:11:33.058624",Btkiing,0,745
"2024-02-23 00:11:31.056943",Btkiing,0,745
"2024-02-24 00:11:33.058633",Btkiing,0,745
"2024-02-25 00:11:32.761526",Btkiing,0,745
"2024-02-26 00:11:32.762481",Btkiing,0,745
"2024-02-27 00:11:33.858737",Btkiing,0,745
"2024-02-28 00:11:29.661073",Btkiing,0,745
"2024-02-29 00:11:33.063176",Btkiing,0,745
"2024-03-01 00:11:40.061977",Btkiing,0,745
"2024-03-02 00:11:39.568929",Btkiing,0,745
"2024-03-03 00:11:40.963082",Btkiing,0,745
"2024-03-04 00:11:39.361162",Btkiing,0,745
"2024-03-05 00:11:39.363097",Btkiing,0,745
"2024-03-06 00:11:38.862054",Btkiing,0,745
"2024-03-07 00:11:41.564241",Btkiing,0,745
"2024-03-08 00:11:41.465512",Btkiing,0,745
"2024-03-10 20:01:30.386128",Btkiing,0,745
"2024-03-09 20:20:53.289952",Btkiing,0,745
"2024-03-11 21:13:53.787126",Btkiing,0,745
"2024-02-02 00:15:07.502782","Cait Ulto Daleste",0,376
"2024-02-01 13:42:37.207684","Cait Ulto Daleste",0,376
"2024-02-03 00:12:40.815454","Cait Ulto Daleste",0,376
"2024-02-04 00:12:46.339198","Cait Ulto Daleste",0,376
"2024-02-05 00:12:40.712153","Cait Ulto Daleste",0,376
"2024-02-06 00:12:45.130997","Cait Ulto Daleste",0,376
"2024-02-07 22:41:37.646527","Cait Ulto Daleste",0,376
"2024-02-08 00:12:42.631207","Cait Ulto Daleste",0,376
"2024-02-09 21:45:48.010688","Cait Ulto Daleste",0,376
"2024-02-10 00:12:51.494071","Cait Ulto Daleste",0,376
"2024-02-11 00:12:51.011565","Cait Ulto Daleste",0,376
"2024-02-12 00:12:51.405715","Cait Ulto Daleste",0,376
"2024-02-14 21:52:56.296576","Cait Ulto Daleste",0,376
"2024-02-15 10:31:16.691814","Cait Ulto Daleste",0,376
"2024-02-13 10:52:59.396527","Cait Ulto Daleste",0,376
"2024-02-16 00:12:56.368162","Cait Ulto Daleste",0,376
"2024-02-17 00:12:56.551143","Cait Ulto Daleste",0,376
"2024-02-18 00:13:13.240266","Cait Ulto Daleste",0,376
"2024-02-20 14:28:38.445436","Cait Ulto Daleste",0,376
"2024-02-19 14:50:30.778292","Cait Ulto Daleste",0,376
"2024-02-21 00:11:38.842361","Cait Ulto Daleste",0,376
"2024-02-22 00:11:40.343571","Cait Ulto Daleste",0,376
"2024-02-23 00:11:38.541930","Cait Ulto Daleste",0,376
"2024-02-24 00:11:40.343927","Cait Ulto Daleste",0,376
"2024-02-25 00:11:40.041291","Cait Ulto Daleste",0,376
"2024-02-26 00:11:40.035958","Cait Ulto Daleste",0,376
"2024-02-27 00:11:41.143873","Cait Ulto Daleste",0,376
"2024-02-28 00:11:36.941198","Cait Ulto Daleste",0,376
"2024-02-29 00:11:40.242063","Cait Ulto Daleste",0,376
"2024-03-01 00:11:47.953396","Cait Ulto Daleste",0,376
"2024-03-02 00:11:46.859586","Cait Ulto Daleste",0,376
"2024-03-03 00:11:48.246431","Cait Ulto Daleste",0,376
"2024-03-04 00:11:47.752145","Cait Ulto Daleste",0,376
"2024-03-05 00:11:46.647131","Cait Ulto Daleste",0,376
"2024-03-06 00:11:46.146978","Cait Ulto Daleste",0,376
"2024-03-07 00:11:48.843404","Cait Ulto Daleste",0,376
"2024-03-08 00:11:48.746564","Cait Ulto Daleste",0,376
"2024-03-10 20:01:37.600961","Cait Ulto Daleste",0,376
"2024-03-09 20:21:00.575073","Cait Ulto Daleste",0,376
"2024-03-11 21:14:01.074699","Cait Ulto Daleste",0,376
"2024-02-02 00:15:25.168221",Cascudinho,145170973,1269
"2024-02-01 13:42:45.313122",Cascudinho,133194713,1269
"2024-02-03 00:12:48.634219",Cascudinho,107617053,1270
"2024-02-04 00:12:54.253506",Cascudinho,128011774,1272
"2024-02-05 00:12:48.319709",Cascudinho,96104929,1273
"2024-02-06 00:12:52.785565",Cascudinho,162386735,1275
"2024-02-07 22:41:45.338966",Cascudinho,0,1276
"2024-02-08 00:12:50.640745",Cascudinho,85137130,1276
"2024-02-09 21:45:56.802941",Cascudinho,27484134,1278
"2024-02-10 00:13:00.734483",Cascudinho,144166409,1278
"2024-02-11 00:12:59.982195",Cascudinho,143700595,1280
"2024-02-12 00:13:00.287811",Cascudinho,141771261,1282
"2024-02-14 21:53:09.941253",Cascudinho,73680716,1283
"2024-02-15 10:31:31.331678",Cascudinho,-120458088,1283
"2024-02-13 10:53:15.838475",Cascudinho,167381124,1283
"2024-02-16 00:13:10.748786",Cascudinho,0,1283
"2024-02-17 00:13:10.655563",Cascudinho,0,1283
"2024-02-18 00:13:30.519433",Cascudinho,0,1283
"2024-02-02 00:15:40.211598",Darktorthuliosz,0,1093
"2024-02-01 13:42:53.466615",Darktorthuliosz,0,1093
"2024-02-03 00:12:56.501152",Darktorthuliosz,0,1093
"2024-02-04 00:13:03.171035",Darktorthuliosz,0,1093
"2024-02-05 00:12:56.262190",Darktorthuliosz,0,1093
"2024-02-06 00:13:00.607448",Darktorthuliosz,0,1093
"2024-02-07 22:41:53.250192",Darktorthuliosz,0,1093
"2024-02-08 00:12:58.671061",Darktorthuliosz,0,1093
"2024-02-09 21:46:08.447479",Darktorthuliosz,0,1093
"2024-02-10 00:13:17.515766",Darktorthuliosz,0,1093
"2024-02-11 00:13:15.553755",Darktorthuliosz,40962872,1094
"2024-02-12 00:13:16.068222",Darktorthuliosz,17016660,1094
"2024-02-14 21:53:27.208019",Darktorthuliosz,0,1094
"2024-02-15 10:31:39.846794",Darktorthuliosz,0,1094
"2024-02-13 10:53:31.513456",Darktorthuliosz,0,1094
"2024-02-16 00:13:27.742277",Darktorthuliosz,0,1094
"2024-02-17 00:13:27.371973",Darktorthuliosz,0,1094
"2024-02-18 00:13:39.901207",Darktorthuliosz,0,1094
"2024-02-20 14:28:45.561034",Darktorthuliosz,0,1094
"2024-02-19 14:50:37.913624",Darktorthuliosz,0,1094
"2024-02-21 00:11:46.636612",Darktorthuliosz,0,1094
"2024-02-22 00:11:47.570096",Darktorthuliosz,0,1094
"2024-02-23 00:11:45.765603",Darktorthuliosz,0,1094
"2024-02-24 00:11:47.569103",Darktorthuliosz,-62217635,1093
"2024-02-25 00:11:47.270473",Darktorthuliosz,34908691,1094
"2024-02-26 00:11:48.371011",Darktorthuliosz,0,1094
"2024-02-27 00:11:48.370100",Darktorthuliosz,0,1094
"2024-02-28 00:11:44.070266",Darktorthuliosz,36,1094
"2024-02-29 00:11:47.371164",Darktorthuliosz,0,1094
"2024-03-01 00:11:55.339420",Darktorthuliosz,0,1094
"2024-03-02 00:11:54.170735",Darktorthuliosz,0,1094
"2024-03-03 00:11:55.635912",Darktorthuliosz,0,1094
"2024-03-04 00:11:55.073479",Darktorthuliosz,0,1094
"2024-03-05 00:11:54.034599",Darktorthuliosz,0,1094
"2024-03-06 00:11:53.475912",Darktorthuliosz,0,1094
"2024-03-07 00:11:56.235268",Darktorthuliosz,0,1094
"2024-03-08 00:11:56.074406",Darktorthuliosz,0,1094
"2024-03-10 20:01:44.879509",Darktorthuliosz,0,1094
"2024-03-09 20:21:07.800574",Darktorthuliosz,0,1094
"2024-03-11 21:14:08.380277",Darktorthuliosz,0,1094
"2024-02-14 21:53:34.409728","Ded Poderoso",0,361
"2024-02-15 10:31:46.265495","Ded Poderoso",0,361
"2024-02-13 10:53:37.471487","Ded Poderoso",1337490,361
"2024-02-16 00:13:34.012116","Ded Poderoso",0,361
"2024-02-17 00:13:34.452512","Ded Poderoso",0,361
"2024-02-18 00:13:47.708400","Ded Poderoso",0,361
"2024-02-20 14:28:52.760963","Ded Poderoso",0,361
"2024-02-19 14:50:45.087726","Ded Poderoso",0,361
"2024-02-21 00:11:53.974038","Ded Poderoso",0,361
"2024-02-22 00:11:54.845774","Ded Poderoso",0,361
"2024-02-23 00:11:53.140960","Ded Poderoso",0,361
"2024-02-24 00:11:54.943235","Ded Poderoso",0,361
"2024-02-25 00:11:54.645258","Ded Poderoso",0,361
"2024-02-26 00:11:55.669404","Ded Poderoso",0,361
"2024-02-27 00:11:55.666189","Ded Poderoso",0,361
"2024-02-28 00:11:51.443285","Ded Poderoso",0,361
"2024-02-29 00:11:54.647461","Ded Poderoso",0,361
"2024-03-01 00:12:02.640566","Ded Poderoso",0,361
"2024-03-02 00:12:01.458456","Ded Poderoso",0,361
"2024-03-03 00:12:02.950228","Ded Poderoso",0,361
"2024-03-04 00:12:02.355553","Ded Poderoso",0,361
"2024-03-05 00:12:01.245464","Ded Poderoso",0,361
"2024-03-06 00:12:00.746391","Ded Poderoso",0,361
"2024-03-07 00:12:03.446577","Ded Poderoso",0,361
"2024-03-08 00:12:03.365872","Ded Poderoso",0,361
"2024-03-10 20:01:53.001908","Ded Poderoso",0,361
"2024-03-09 20:21:15.097470","Ded Poderoso",0,361
"2024-03-11 21:14:15.696188","Ded Poderoso",0,361
"2024-02-02 00:11:05.609929","Dener Forward",0,1200
"2024-02-01 13:40:38.511830","Dener Forward",0,1200
"2024-02-03 00:10:46.835981","Dener Forward",0,1200
"2024-02-04 00:10:49.218039","Dener Forward",0,1200
"2024-02-05 00:10:47.430765","Dener Forward",0,1200
"2024-02-06 00:10:47.503122","Dener Forward",0,1200
"2024-02-07 22:39:41.989304","Dener Forward",0,1200
"2024-02-08 00:10:47.637285","Dener Forward",0,1200
"2024-02-09 21:43:50.339052","Dener Forward",0,1200
"2024-02-10 00:10:52.294995","Dener Forward",0,1200
"2024-02-11 00:10:51.608170","Dener Forward",0,1200
"2024-02-12 00:10:51.810841","Dener Forward",0,1200
"2024-02-14 21:50:53.223045","Dener Forward",0,1200
"2024-02-15 10:28:52.848474","Dener Forward",0,1200
"2024-02-13 10:50:57.800572","Dener Forward",0,1200
"2024-02-16 00:10:53.840159","Dener Forward",0,1200
"2024-02-17 00:10:53.763142","Dener Forward",0,1200
"2024-02-18 00:10:56.381950","Dener Forward",0,1200
"2024-02-20 10:06:44.389836","Dener Forward",0,1200
"2024-02-19 14:48:24.067462","Dener Forward",0,1200
"2024-02-21 00:10:18.351892","Dener Forward",0,1200
"2024-02-22 00:10:19.473480","Dener Forward",0,1200
"2024-02-23 00:10:17.970293","Dener Forward",0,1200
"2024-02-24 00:10:18.472331","Dener Forward",0,1200
"2024-02-25 00:10:18.570167","Dener Forward",0,1200
"2024-02-26 00:10:18.672167","Dener Forward",0,1200
"2024-02-27 00:10:19.835283","Dener Forward",0,1200
"2024-02-28 00:10:17.472880","Dener Forward",0,1200
"2024-02-29 00:10:19.670107","Dener Forward",0,1200
"2024-03-01 00:10:18.173095","Dener Forward",0,1200
"2024-03-02 00:10:17.972131","Dener Forward",0,1200
"2024-03-03 00:10:19.566251","Dener Forward",0,1200
"2024-03-04 00:10:17.972433","Dener Forward",0,1200
"2024-03-05 00:10:18.970395","Dener Forward",0,1200
"2024-03-06 00:10:17.734498","Dener Forward",0,1200
"2024-03-07 00:10:18.472607","Dener Forward",0,1200
"2024-03-08 00:10:19.972920","Dener Forward",0,1200
"2024-03-10 20:00:09.004407","Dener Forward",0,1200
"2024-03-09 20:19:32.197219","Dener Forward",0,1200
"2024-03-11 21:12:31.599756","Dener Forward",0,1200
"2024-02-02 00:15:54.804827",Diadorim,0,672
"2024-02-01 13:43:00.810057",Diadorim,0,672
"2024-02-03 00:13:05.527670",Diadorim,0,672
"2024-02-04 00:13:17.014842",Diadorim,0,672
"2024-02-05 00:13:05.997915",Diadorim,0,672
"2024-02-06 00:13:13.387755",Diadorim,0,672
"2024-02-07 22:42:00.400653",Diadorim,0,672
"2024-02-08 00:13:10.529764",Diadorim,0,672
"2024-02-09 21:46:21.699392",Diadorim,0,672
"2024-02-10 00:13:29.089071",Diadorim,0,672
"2024-02-11 00:13:28.058540",Diadorim,0,672
"2024-02-12 00:13:28.637535",Diadorim,0,672
"2024-02-14 21:53:42.748709",Diadorim,0,672
"2024-02-15 10:31:53.868211",Diadorim,0,672
"2024-02-13 10:53:45.507209",Diadorim,0,672
"2024-02-16 00:13:41.757819",Diadorim,0,672
"2024-02-17 00:13:41.926188",Diadorim,0,672
"2024-02-18 00:13:55.735164",Diadorim,0,672
"2024-02-20 14:28:59.877760",Diadorim,0,672
"2024-02-19 14:50:52.268941",Diadorim,0,672
"2024-02-21 00:12:01.447529",Diadorim,0,672
"2024-02-22 00:12:02.053380",Diadorim,0,672
"2024-02-23 00:12:00.351701",Diadorim,0,672
"2024-02-24 00:12:02.439045",Diadorim,0,672
"2024-02-25 00:12:01.850841",Diadorim,0,672
"2024-02-26 00:12:02.854360",Diadorim,0,672
"2024-02-27 00:12:02.952635",Diadorim,0,672
"2024-02-28 00:11:58.651396",Diadorim,0,672
"2024-02-29 00:12:01.753039",Diadorim,0,672
"2024-03-01 00:12:09.854427",Diadorim,0,672
"2024-03-02 00:12:08.655511",Diadorim,0,672
"2024-03-03 00:12:10.660829",Diadorim,0,672
"2024-03-04 00:12:09.555447",Diadorim,0,672
"2024-03-05 00:12:08.452579",Diadorim,0,672
"2024-03-06 00:12:07.960810",Diadorim,0,672
"2024-03-07 00:12:10.655270",Diadorim,0,672
"2024-03-08 00:12:11.753894",Diadorim,0,672
"2024-03-10 20:02:00.199240",Diadorim,0,672
"2024-03-09 20:21:22.303987",Diadorim,0,672
"2024-03-11 21:14:22.973566",Diadorim,0,672
"2024-02-02 00:16:27.282468","Dine Abu",25698411,653
"2024-02-01 13:43:15.842051","Dine Abu",16337499,654
"2024-02-03 00:13:20.990986","Dine Abu",84621363,656
"2024-02-04 00:13:29.078697","Dine Abu",37662283,658
"2024-02-05 00:13:20.827305","Dine Abu",0,658
"2024-02-06 00:13:27.371612","Dine Abu",0,658
"2024-02-07 22:42:15.514548","Dine Abu",0,659
"2024-02-08 00:13:25.719070","Dine Abu",13392854,659
"2024-02-09 21:46:32.906571","Dine Abu",0,659
"2024-02-10 00:13:38.131629","Dine Abu",0,659
"2024-02-11 00:13:36.915734","Dine Abu",0,659
"2024-02-12 00:13:37.568242","Dine Abu",0,659
"2024-02-14 21:53:51.787334","Dine Abu",0,659
"2024-02-15 10:32:04.172152","Dine Abu",0,659
"2024-02-13 10:53:54.338355","Dine Abu",0,659
"2024-02-16 00:13:51.533482","Dine Abu",0,659
"2024-02-17 00:13:51.910488","Dine Abu",0,659
"2024-02-18 00:14:08.564259","Dine Abu",37392164,661
"2024-02-20 14:29:06.996856","Dine Abu",0,661
"2024-02-19 14:50:59.422670","Dine Abu",0,661
"2024-02-21 00:12:08.662927","Dine Abu",15033570,661
"2024-02-22 00:12:09.263360","Dine Abu",0,661
"2024-02-23 00:12:07.564044","Dine Abu",11740180,662
"2024-02-24 00:12:09.658549","Dine Abu",37064647,664
"2024-02-25 00:12:09.067040","Dine Abu",71013004,667
"2024-02-26 00:12:10.064479","Dine Abu",14738442,667
"2024-02-27 00:12:10.250497","Dine Abu",0,667
"2024-02-28 00:12:05.767262","Dine Abu",32826953,669
